fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,342.6015498,22,350,143.1896847,1605,0,8852,1187869,273344,79086,68645,17402,293.12187,4505.969158,53216,86563,132534,344948,33,250339,575877,10457,4069.657604,676788,66,36.71,78.31,100.03,NA
2025-2026,July,15,KARNATAKA,1526,UDUPI,295391,366.7417646,28,20,39.50841802,1539,0,8436,280615,12228,5400,13530,5480,87.4681,1156.108921,9868,15989,41426,99496,58,126231,257390,9975,1029.132403,183418,88,81.19,75.29,100.01,NA
2025-2026,July,15,KARNATAKA,1531,VIJAYANAGARA,3402807,322.089282,35,1186,396.0000465,2539,0,14653,3903579,893451,114822,966529,94280,0,12969.00962,111258,206896,174381,459730,178,256490,658097,17192,12573.00957,2057839,47,25.55,78.26,100.03,NA
2025-2026,July,15,KARNATAKA,1502,BENGALURU,20274,298.7225122,20,1,16.85159109,163,2,1346,9235,2024,2413,303,288,27.15634,71.59495509,447,724,5363,12060,1,63127,141215,1509,27.587024,4928,81,63.78,35.98,101.62,NA
2025-2026,July,15,KARNATAKA,1506,BIDAR,2066485,359.2246389,25,438,144.8341901,9114,0,37690,2280259,580695,80723,426756,54951,262.26476,8598.351108,90486,136980,158951,315546,9,270660,506828,46804,8191.252158,1272625,56,54.34,88.52,100.11,NA
2025-2026,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,774965,377.1794447,22,307,111.8365926,2859,0,15283,789145,243901,69386,75021,25843,186.74391,3275.073232,35775,54429,99892,238352,21,225596,517900,18142,2976.492729,452116,68,26.19,70.39,100.27,NA
2025-2026,July,15,KARNATAKA,1510,CHITRADURGA,1527552,388.17944,18,182,294.9587188,10874,1,29676,971837,197240,83298,273700,85476,408.3981,4475.828243,52306,81825,164490,398166,3,337970,791741,40550,3772.471425,539563,59,45.56,69.91,100.37,NA
2025-2026,July,15,KARNATAKA,1515,KALABURAGI,2303588,342.0970965,20,501,130.9740235,8934,1,32828,2499438,616548,134731,55666,10729,457.53495,9139.013799,124821,210832,234185,524818,11,436207,913731,41762,8550.504826,1393488,61,48.6,89.79,100.06,NA
2025-2026,July,15,KARNATAKA,1527,UTTARA KANNADA,569540,360.9931383,23,74,82.27855339,3548,0,14728,569655,32348,12784,21978,7195,232.43224,2371.126255,23889,38750,78164,198949,20,206146,456990,18276,2056.415462,311711,74,35.21,66.56,100.07,NA
2025-2026,July,15,KARNATAKA,1522,MYSURU,667391,389.3258639,25,92,162.6739931,5563,0,20400,667092,112142,56587,72991,34425,95.11959,2854.955275,26435,45344,115896,299145,47,350975,851744,25963,2597.161692,351935,74,29.07,57.89,100.17,NA
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,342.8272573,22,351,143.1896847,1635,0,8886,1194781,274355,79091,68827,17405,293.12187,4532.346488,53347,86814,132554,344992,37,250351,575907,10521,4096.034934,680410,66,36.76,78.32,100.05,NA
2025-2026,July,15,KARNATAKA,1501,BAGALKOTE,1708735,323.1861116,24,1518,205.3190155,4700,0,13982,1632168,233611,54722,156160,24786,430.59601,5910.85532,67698,111206,141316,316945,47,278456,565442,18682,5274.940294,956279,56,40.22,75.8,100.08,NA
2025-2026,July,15,KARNATAKA,1502,BENGALURU,20274,305.2108513,21,1,16.85159109,177,2,1355,10137,2202,2429,325,288,27.15634,74.94715509,482,772,5381,12099,1,63142,141238,1532,30.939224,5325,81,63.8,36.85,102.17,NA
2025-2026,July,15,KARNATAKA,1503,BENGALURU RURAL,518786,363.2451138,30,312,201.6742154,2221,0,6823,505152,60559,22011,29904,7719,165.53521,2202.149383,16832,27717,52958,125215,10,122448,266304,9044,1834.939957,260610,60,46.03,68.24,100.01,NA
2025-2026,July,15,KARNATAKA,1513,DHARWAR,776842,367.5135556,24,150,166.2238908,7951,0,15821,835527,71885,17505,52996,13553,180.91931,3417.818186,33454,57542,76286,199903,47,172612,409250,23772,3070.674985,401838,64,47.35,71.81,100.09,NA
2025-2026,July,15,KARNATAKA,1514,GADAG,1771640,342.2247375,18,870,71.12721087,2956,0,11372,1103912,179022,53648,99209,25449,251.47143,4100.458585,58420,121275,118549,304781,6,168724,402442,14328,3777.859944,540002,65,68.27,79.96,100.01,NA
2025-2026,July,15,KARNATAKA,1522,MYSURU,667391,388.0591591,26,97,162.6739931,6110,0,20506,753555,128768,56952,82907,34638,95.11959,3182.032779,28454,48893,116311,300213,54,350780,851073,26616,2924.239196,397452,74,29.99,58.4,100.16,NA
2025-2026,July,15,KARNATAKA,1531,VIJAYANAGARA,3402807,323.2485632,35,1193,396.0000465,2621,0,14774,3986639,915591,114519,987288,94307,0,13282.75333,111089,207051,174219,459318,208,256567,658260,17395,12886.75329,2100230,47,25.64,78.48,100.05,NA
2025-2026,July,15,KARNATAKA,1507,VIJAYPURA,1237452,375.2759249,21,734,156.5553517,6384,3,29891,1160293,199498,58645,26318,5631,423.91179,4934.767429,52880,79097,138575,295547,23,356616,781550,36275,4354.300288,629476,71,62.54,81.3,100.03,NA
2025-2026,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,774965,377.9055454,22,313,111.8365926,2953,0,15318,817621,251867,69479,77661,25865,188.09141,3389.763102,36265,55277,99983,238596,22,225661,518015,18271,3089.835099,467917,68,26.23,70.38,100.26,NA
2025-2026,July,15,KARNATAKA,1509,CHIKKAMAGALURU,700510,372.0232215,26,85,407.5869018,7807,0,14728,643778,90266,39381,27662,8011,327.15762,3129.748176,24499,42466,86543,213379,9,180083,402401,22535,2395.003655,338199,68,54.72,72.39,100.09,NA
2025-2026,July,15,KARNATAKA,1510,CHITRADURGA,1527552,387.3432742,18,183,294.9587188,10959,1,29845,992479,200642,83364,280357,85525,404.49786,4543.757233,53026,82989,164564,398420,3,338026,791895,40804,3844.300655,551286,59,45.66,70.11,100.66,NA
2025-2026,July,15,KARNATAKA,1521,MANDYA,677010,365.8440845,21,222,117.4815372,5074,0,17881,872757,99567,33361,4588,1959,229.79892,3540.210313,40488,58329,117793,284429,10,343280,732515,22955,3192.929856,537407,69,65.59,65.44,100.04,NA
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,344.8472513,22,353,143.1896847,1826,0,8974,1223325,279702,79124,70139,17420,351.27372,4713.066041,53955,87841,132621,345208,41,250396,576041,10800,4218.602636,695134,66,37.15,78.17,100.08,NA
2025-2026,July,15,KARNATAKA,1527,UTTARA KANNADA,569540,363.2307468,24,76,82.27855339,3721,0,14701,583645,33290,12795,22164,7183,235.0199,2437.276545,24141,39165,78189,199032,24,206173,457079,18422,2119.978092,319214,74,35.17,66.08,100.07,NA
2025-2026,July,15,KARNATAKA,1531,VIJAYANAGARA,3402807,323.026982,35,1193,396.0000465,2616,0,14772,3984597,914923,114516,986933,94307,0,13267.32348,111057,206991,174209,459293,208,256561,658241,17388,12871.32343,2099219,47,25.63,78.48,100.04,NA
2025-2026,July,15,KARNATAKA,1501,BAGALKOTE,1708735,324.0843083,23,1509,205.3190155,4593,0,14009,1615162,231641,54716,155182,24779,430.59601,5870.401621,67373,110680,141287,316896,47,278421,565386,18602,5234.486595,947348,56,40.1,75.9,100.03,NA
2025-2026,July,15,KARNATAKA,1503,BENGALURU RURAL,518786,362.3921512,29,310,201.6742154,2210,0,6796,492443,59081,21993,29371,7709,165.53521,2151.784207,16677,27462,52937,125156,9,122435,266277,9006,1784.574781,253962,60,46.09,68.19,100.01,NA
2025-2026,July,15,KARNATAKA,1517,HAVERI,1627209,361.9017481,28,642,390.865441,3615,0,20240,1415790,232718,50363,230618,41196,382.97766,5897.61186,50219,89689,142376,349654,86,290695,641822,23855,5123.768759,717603,52,28.81,69.23,100.08,NA
2025-2026,July,15,KARNATAKA,1522,MYSURU,667391,388.2406166,26,97,162.6739931,5966,0,20570,728637,123418,56800,80332,34583,95.11959,3086.658365,27967,48014,116203,299933,53,350749,850996,26536,2828.864781,384783,74,29.84,58.29,100.17,NA
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,344.8766461,22,353,143.1896847,1814,0,8949,1216141,277792,79119,69641,17420,351.27372,4688.649697,53825,87586,132605,345155,41,250395,576039,10763,4194.186292,691526,66,37.06,78.14,100.07,NA
2025-2026,July,15,KARNATAKA,1502,BENGALURU,20274,304.6540324,21,1,16.85159109,171,2,1361,9994,2172,2418,325,288,27.15634,74.45505509,467,755,5370,12080,1,63139,141234,1532,30.447124,5256,81,63.75,36.67,102.21,NA
2025-2026,July,15,KARNATAKA,1509,CHIKKAMAGALURU,700510,372.3256632,26,85,407.5869018,7816,0,14722,644167,90373,39390,27707,8011,327.15762,3133.143576,24527,42511,86558,213409,9,180083,402401,22538,2398.399055,338389,68,54.73,72.4,100.09,NA
2025-2026,July,15,KARNATAKA,1520,KOPPAL,4194675,314.6342851,27,3037,183.2711648,5534,0,23302,4672033,783903,99597,683267,81489,434.8193,15317.90809,167698,346063,223692,583419,131,326846,853454,28836,14699.81763,2484576,51,42.01,88.58,100.01,NA
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,345.1554103,22,353,143.1896847,1827,0,8975,1223495,279734,79124,70139,17420,351.27372,4717.422592,53962,87852,132621,345208,41,250396,576041,10802,4222.959187,695220,66,37.14,78.17,100.08,NA
2025-2026,July,15,KARNATAKA,1528,CHIKKABALLAPURA,749311,373.2952679,27,1194,246.177965,5398,0,16415,1020959,208105,63577,131700,39586,269.27731,4326.646909,36558,60695,112815,284079,108,224255,535742,21813,3811.191634,545619,64,33.48,66.94,100.05,NA
2025-2026,July,15,KARNATAKA,1511,DAKSHINA KANNADA,399927,363.0404266,33,25,71.85863686,4717,0,9127,308329,11990,8772,14501,8867,146.58381,1337.801364,9104,15206,56707,132991,64,172798,363701,13844,1119.358917,163503,88,72.96,63.96,100.02,NA
2025-2026,July,15,KARNATAKA,1514,GADAG,1771640,342.2331503,18,866,71.12721087,2819,0,11443,1092787,176646,53628,98065,25443,251.47143,4062.478017,58234,120879,118525,304724,5,168703,402408,14262,3739.879376,533975,65,68.98,80.2,100.01,NA
2025-2026,July,15,KARNATAKA,1503,BENGALURU RURAL,518786,362.3900828,30,314,201.6742154,2231,0,6830,510143,61147,22019,30257,7720,165.53521,2215.917065,16930,27879,52967,125236,10,122451,266318,9061,1848.70764,262987,60,46.06,68.3,100.01,NA
2025-2026,July,15,KARNATAKA,1505,BALLARI,3846611,277.542939,32,1939,82.2036643,860,0,8885,3071041,577830,70551,980022,100109,226.68878,8832.349895,93443,194911,118622,339090,40,175963,491607,9745,8523.457451,1707609,33,83.98,94.02,100,NA
2025-2026,July,15,KARNATAKA,1509,CHIKKAMAGALURU,700510,367.6586128,26,86,407.5869018,7884,0,14761,666029,92580,39400,28229,8011,327.15762,3183.457504,24918,43215,86578,213458,9,180089,402424,22645,2448.712982,349817,68,55.09,72.74,100.09,NA
2025-2026,July,15,KARNATAKA,1510,CHITRADURGA,1527552,387.2928648,19,185,294.9587188,11020,1,29854,1019544,206464,83365,291018,85548,404.49786,4648.077745,53644,84042,164580,398458,4,338049,791955,40874,3948.621166,565905,59,45.76,70.51,100.76,NA
2025-2026,July,15,KARNATAKA,1511,DAKSHINA KANNADA,399927,362.996258,34,24,71.85863686,4894,0,9147,320231,12425,8774,14962,8872,190.01476,1424.299944,9337,15543,56765,133116,75,172820,363753,14041,1162.426547,169993,88,72.83,63.93,100.32,NA
2025-2026,July,15,KARNATAKA,1514,GADAG,1771640,342.3080156,18,870,71.12721087,2964,0,11366,1104535,179250,53646,99291,25449,251.47143,4103.51048,58427,121289,118550,304784,6,168726,402444,14330,3780.91184,540276,65,68.27,79.93,100.01,NA
2025-2026,July,15,KARNATAKA,1519,KOLAR,1111305,371.9700864,33,1149,358.8851077,4780,1,19335,1780565,447889,77556,103482,20092,493.32845,7475.382726,53904,82220,117344,293075,145,246857,585345,24115,6623.169169,970233,51,40.69,63.91,100.01,NA
2025-2026,July,15,KARNATAKA,1520,KOPPAL,4194675,314.5950326,27,3035,183.2711648,5624,0,23275,4685177,784930,99599,683649,81495,434.8193,15357.42458,167678,345967,223696,583452,136,326857,853506,28899,14739.33411,2492177,52,41.96,88.56,100.01,NA
2025-2026,July,15,KARNATAKA,1524,SHIVAMOGGA,1034270,344.9079053,22,356,143.1896847,1876,0,8979,1236902,282003,79161,70744,17425,351.27372,4760.636184,54453,88663,132679,345368,41,250410,576072,10855,4266.172779,702685,66,37.39,78.12,100.1,NA
2025-2026,July,15,KARNATAKA,1529,BENGALURU SOUTH,1124700,375.6329349,24,104,236.8863324,6850,1,23189,659279,96177,41695,8746,4393,276.35246,2989.707849,26400,40420,121274,271883,10,202182,429658,30039,2476.469057,352752,78,52.28,68.51,100.63,NA
2025-2026,July,15,KARNATAKA,1502,BENGALURU,20274,312.3262474,20,1,16.85159109,165,2,1358,9540,2052,2418,303,288,27.15634,73.80385509,456,739,5367,12070,1,63130,141224,1523,29.795924,5042,81,63.52,35.92,102.26,NA
2025-2026,July,15,KARNATAKA,1503,BENGALURU RURAL,518786,361.9589906,29,299,201.6742154,2202,0,6791,486754,58351,21952,29140,7709,165.53521,2129.059291,16534,27202,52907,125075,8,122435,266276,8993,1761.849865,251355,60,45.97,68.09,100.01,NA
2025-2026,July,15,KARNATAKA,1506,BIDAR,2066485,358.5519837,25,442,144.8341901,9567,0,37586,2359165,599169,80817,439956,55004,310.19736,8913.864455,91498,138749,159081,315847,10,270781,507108,47153,8458.832905,1316797,56,54.64,88.7,100.1,NA
2025-2026,July,15,KARNATAKA,1510,CHITRADURGA,1527552,391.7872202,18,182,294.9587188,10942,1,29811,977760,198697,83322,274871,85511,404.49786,4530.195303,52533,82204,164513,398281,2,338016,791869,40753,3830.738725,542964,59,45.7,69.74,100.67,NA
2025-2026,July,15,KARNATAKA,1512,DAVANAGERE,1019909,369.404101,27,225,161.3175112,2612,0,10460,1124105,277612,61769,213676,41719,340.48814,4654.295621,40721,68396,112022,265979,36,241980,532173,13072,4152.48997,602027,66,34.19,71.6,100,NA
2025-2026,July,15,KARNATAKA,1513,DHARWAR,776842,367.3068127,24,146,166.2238908,7831,0,15808,823341,70708,17476,52435,13553,180.91931,3371.330786,33212,57115,76250,199802,47,172562,409131,23639,3024.187585,395953,64,47.15,71.88,100.08,NA
2025-2026,July,15,KARNATAKA,1530,Yadgir,1330506,350.7878418,21,522,11.52286384,7727,0,23594,1689176,301815,65211,230528,37564,0,5936.946899,77026,117809,152760,312104,24,284111,568989,31321,5925.424035,959125,69,61.28,95.59,100.01,NA
2025-2026,Aug,15,KARNATAKA,1505,BALLARI,3932896,278.1145385,32,1939,82.2036643,1114,0,8708,3084500,579638,70557,983820,100113,227.41193,8888.058533,93488,195043,118628,339105,42,175971,491627,9822,8578.442939,1715297,33,83.78,93.98,100,NA
2025-2026,Aug,15,KARNATAKA,1510,CHITRADURGA,1865094,382.4262711,20,193,294.9587188,11130,1,30015,1105009,222357,83385,317278,85576,404.49786,4925.301293,55214,86638,164644,398612,7,338106,792083,41145,4225.844714,611744,60,45.69,71.38,100.96,NA
2025-2026,Aug,15,KARNATAKA,1516,HASSAN,1533739,378.3306144,27,247,540.2978424,12313,3,26595,1288969,167834,62696,24146,6404,424.95236,5841.814539,47266,85140,150826,374843,74,284171,655332,38908,4876.564337,659141,67,31.4,53.55,100.07,NA
2025-2026,Aug,15,KARNATAKA,1517,HAVERI,1827977,361.4305115,28,647,390.865441,3647,0,20352,1437547,236232,50376,233010,41231,382.97766,5969.576576,50697,90605,142423,349767,89,290732,641877,23999,5195.733475,727042,52,29,69.36,100.08,NA
2025-2026,Aug,15,KARNATAKA,1522,MYSURU,828014,389.3396099,27,104,162.6739931,6303,0,20693,802932,137832,57026,88691,34710,175.07099,3463.8773,29273,50430,116463,300610,59,350858,851207,26996,3126.132317,422509,75,30.86,58.88,100.18,NA
2025-2026,Aug,15,KARNATAKA,1529,BENGALURU SOUTH,1432609,381.9787884,25,107,236.8863324,6894,1,23301,678113,99513,41709,9171,4393,276.35246,3103.486614,26786,41051,121295,271949,11,202202,429710,30195,2590.247822,363521,78,51.99,68.59,100.91,NA
2025-2026,Aug,15,KARNATAKA,1531,VIJAYANAGARA,3557805,323.1415097,35,1196,396.0000465,2626,0,14884,3997371,917947,114518,989481,94322,0,13313.16505,111238,207311,174237,459262,217,256599,658207,17510,12917.165,2104782,47,25.74,78.46,100.05,NA
2025-2026,Aug,15,KARNATAKA,1501,BAGALKOTE,1936992,322.4840593,24,1539,205.3190155,4916,0,13890,1685367,247988,54768,160629,24815,430.59601,6070.954941,68871,113489,141402,317177,50,278519,565625,18806,5435.039915,986626,56,40.11,76.37,100.11,NA
2025-2026,Aug,15,KARNATAKA,1505,BALLARI,3932896,278.1301849,32,1939,82.2036643,1024,0,8759,3083707,579504,70556,983537,100113,227.41193,8886.335574,93479,195019,118628,339104,42,175969,491621,9783,8576.719979,1714872,33,83.85,93.99,100,NA
2025-2026,Aug,15,KARNATAKA,1512,DAVANAGERE,1145870,368.6532833,27,227,161.3175112,2648,0,10667,1156144,285356,61824,217550,41747,340.48814,4763.968467,41447,69734,112129,266259,37,242025,532289,13315,4262.162816,617923,66,34.72,71.6,100.01,NA
2025-2026,Aug,15,KARNATAKA,1519,KOLAR,1351103,373.1155709,33,1149,358.8851077,4804,1,19379,1832700,459700,77588,106896,20098,493.32845,7690.302626,54404,83111,117389,293186,148,246877,585391,24183,6838.089068,998862,51,40.47,63.92,100.03,NA
2025-2026,Aug,15,KARNATAKA,1524,SHIVAMOGGA,1131188,346.8453256,22,359,143.1896847,1973,0,8952,1245677,283469,79183,71117,17430,351.27372,4815.035851,54711,89112,132729,345516,41,250421,576115,10925,4320.572447,707264,66,37.5,78.1,100.11,NA
2025-2026,July,15,KARNATAKA,1507,VIJAYPURA,1237452,372.0767287,22,742,156.5553517,6596,3,29900,1197270,207207,58699,27056,5641,423.91179,5035.230191,53607,80223,138684,295800,23,356678,781673,36496,4454.763049,649722,71,62.45,81.2,100.03,NA
2025-2026,July,15,KARNATAKA,1513,DHARWAR,776842,365.5094535,25,151,166.2238908,7994,0,15807,845547,72847,17504,53898,13557,180.91931,3437.69742,33642,57874,76312,199966,47,172621,409271,23801,3090.554219,405843,64,47.46,71.9,100.1,NA
2025-2026,July,15,KARNATAKA,1520,KOPPAL,4194675,314.7173468,27,3036,183.2711648,5687,0,23266,4688112,785607,99604,683882,81506,434.8193,15372.39217,167698,345993,223701,583481,136,326865,853535,28953,14754.3017,2493640,52,41.91,88.56,100.01,NA
2025-2026,July,15,KARNATAKA,1523,RAICHUR,5617421,283.9369992,23,796,318.3959257,9152,0,32196,4018380,722289,126465,1026106,157812,251.06616,11979.12967,169812,317231,285470,667386,19,383707,861694,41348,11409.66759,2201253,48,44.52,73.69,100.01,NA
2025-2026,Aug,15,KARNATAKA,1504,BELAGAVI,5273583,350.4951257,25,2921,502.8760173,15931,0,50061,4609025,524796,95326,486547,77002,869.69322,17526.9772,180829,255413,380586,827465,300,847588,1708118,65992,16154.40797,2857345,46,34.4,71.29,101.34,NA
2025-2026,Aug,15,KARNATAKA,1505,BALLARI,3932896,277.5232276,32,1939,82.2036643,995,0,8762,3081068,578989,70552,982860,100109,227.41193,8860.294953,93467,194984,118625,339099,42,175968,491620,9757,8550.679358,1713470,33,83.85,94,100,NA
2025-2026,Aug,15,KARNATAKA,1506,BIDAR,2341712,359.0057388,26,448,144.8341901,10015,0,37632,2478368,627253,80896,458841,55065,346.96366,9389.281199,93153,141591,159297,316293,25,270962,507507,47647,8897.483349,1381875,56,54.55,88.62,100.13,NA
2025-2026,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,982328,369.7381654,28,1219,246.177965,5418,0,16454,1068826,218664,63615,139340,39630,269.27731,4467.312919,37343,62037,112876,284239,137,224263,535765,21872,3951.857644,571378,64,33.72,67.38,100.05,NA
2025-2026,Aug,15,KARNATAKA,1520,KOPPAL,4329190,314.9839507,28,3064,183.2711648,5904,0,23574,4753312,795730,99637,694050,81544,448.05639,15603.49748,168740,348285,223784,583708,143,326951,853789,29478,14972.16993,2528566,52,42.02,88.11,100.02,NA
2025-2026,Aug,15,KARNATAKA,1521,MANDYA,851692,366.8576314,23,231,117.4815372,5349,0,17918,980994,112507,33427,5169,1962,229.79892,3946.131809,42272,61271,118102,285117,10,343302,732393,23267,3598.851352,604806,70,65.82,67.09,100.36,NA
2025-2026,Aug,15,KARNATAKA,1522,MYSURU,828014,388.5662852,27,106,162.6739931,6441,0,20856,835419,144817,57141,91934,34776,175.07099,3583.901558,29864,51491,116630,301020,65,350929,851401,27297,3246.156575,439152,75,31.42,58.95,100.17,NA
2025-2026,Aug,15,KARNATAKA,1501,BAGALKOTE,1936992,323.1929594,25,1580,205.3190155,5096,0,14042,1788344,263429,54893,169692,24867,430.59601,6415.716923,70470,116319,141663,317854,63,278727,566229,19138,5779.801898,1046525,56,40.27,76.3,100.13,NA
2025-2026,Aug,15,KARNATAKA,1504,BELAGAVI,5273583,350.7194195,26,3001,502.8760173,16802,0,50682,4861580,554712,95679,522721,77292,874.25867,18427.63984,184879,262163,381561,829783,379,848231,1709598,67484,17050.50515,3004870,47,34.52,71.18,101.89,NA
2025-2026,Aug,15,KARNATAKA,1506,BIDAR,2341712,360.3541491,27,456,144.8341901,11578,0,36895,2572171,649882,80981,475667,55087,347.95946,9761.718571,94475,143909,159465,316543,28,271266,507976,48473,9268.924921,1431838,57,54.52,87.68,100.18,NA
2025-2026,Aug,15,KARNATAKA,1517,HAVERI,1827977,360.1687668,28,665,390.865441,3810,0,20405,1467059,241649,50428,237008,41270,382.97766,6057.73141,51534,92105,142516,350012,87,290811,642053,24215,5283.888309,741078,53,29.1,69.45,100.09,NA
2025-2026,Aug,15,KARNATAKA,1522,MYSURU,828014,382.6222528,28,112,162.6739931,6678,0,21049,908936,160716,57499,103557,35046,175.07099,3815.536383,31691,54750,117152,302327,70,351039,851668,27727,3477.7914,478037,75,31.7,58.43,100.24,NA
2025-2026,Aug,15,KARNATAKA,1526,UDUPI,320630,370.8870097,29,21,39.50841802,1688,0,8600,303687,13169,5404,14860,5499,87.4681,1253.312151,10411,16893,41584,99860,74,126313,257606,10288,1126.335633,198184,89,79.48,72.7,100.31,NA
2025-2026,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,476218,363.360566,35,26,71.85863686,5328,0,9511,379649,14937,8838,18079,8952,190.01476,1641.368152,10567,17677,57136,134017,97,172973,364101,14839,1379.494755,201785,88,74.58,65.4,100.29,NA
2025-2026,Aug,15,KARNATAKA,1521,MANDYA,851692,365.8890463,24,237,117.4815372,5542,0,18022,1058335,122516,33529,5624,1971,229.79892,4219.612295,43420,63100,118394,285702,23,343054,731493,23564,3872.331838,654700,70,65.66,67.47,100.5,NA
