fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,Oct,15,KARNATAKA,1525,TUMAKURU,3264154,347.3516132,36,451,6328.921202,44123,0,44977,3354170,467550,79064,278816,40527,679.69366,18659.37847,91174,158039,211715,503696,638,398723,879681,89100,11650.76361,1724892,84,39.44,34.86,99.84,NA
2024-2025,Oct,15,KARNATAKA,1526,UDUPI,526386,348.8937085,33,37,927.6026344,7513,0,11065,468351,21374,6141,18203,6251,135.0927,2696.742507,13910,23317,45679,109015,121,123690,251645,18578,1634.047173,302400,90,68.09,6.51,99.93,NA
2024-2025,Oct,15,KARNATAKA,1503,BENGALURU RURAL,1035511,349.7867504,42,408,2145.166316,5212,0,8893,1037494,146863,25146,61316,8322,246.02023,6020.203094,24658,41373,58461,136973,171,120576,262848,14105,3629.016548,538055,65,47.99,15.64,99.88,NA
2024-2025,Oct,15,KARNATAKA,1516,HASSAN,3205158,345.0733186,34,408,2970.723018,17833,2,28967,2413042,337200,69066,38647,6876,557.62345,11855.11058,70804,129691,162479,400794,272,280334,647267,46800,8326.764108,1229144,78,55.14,20.88,99.9,NA
2024-2025,Oct,15,KARNATAKA,1530,Yadgir,3255057,336.569636,27,497,769.4505845,19037,0,27782,2433356,460888,65628,301692,36306,0,8959.388017,87140,133892,153952,306262,106,274140,544716,46819,8189.937432,1298437,79,47.57,44.83,99.85,NA
2024-2025,Oct,15,KARNATAKA,1503,BENGALURU RURAL,1035511,349.1743641,42,414,2145.846316,5234,0,8936,1050519,148410,25184,62382,8325,246.02023,6060.009584,24833,41707,58502,137083,183,120622,262897,14170,3668.143038,544994,65,48.11,15.61,99.88,NA
2024-2025,Oct,15,KARNATAKA,1508,CHAMARAJA NAGARA,1797371,346.7589304,30,381,2322.484374,15368,0,19468,1584208,492867,79563,140189,29325,203.34756,8019.21465,51475,80912,115943,273490,104,223555,513324,34836,5493.382716,909607,74,23,49.43,100.34,NA
2024-2025,Oct,15,KARNATAKA,1515,KALABURAGI,4296404,325.249742,25,539,3436.647694,21633,0,33731,3545339,889282,137788,77980,10834,561.86826,15529.72191,141610,237866,244931,533275,122,425377,884386,55364,11531.20595,1967524,63,29,54.17,99.88,NA
2024-2025,Oct,15,KARNATAKA,1520,KOPPAL,5947819,306.4873491,34,3208,2783.799943,17021,0,25351,6039279,1057757,97927,890732,80276,683.45976,21976.88582,177334,367263,224039,575903,285,325265,844305,42372,18509.62611,3184251,57,28.97,58.51,99.87,NA
2024-2025,Oct,15,KARNATAKA,1521,MANDYA,1736350,339.6616936,26,288,2296.233297,12426,0,25954,1317957,163509,39746,8884,2459,362.60121,7135.429574,48956,73154,140106,341302,92,347044,748956,38380,4476.595067,803404,71,38.29,32.41,100.01,NA
2024-2025,Oct,15,KARNATAKA,1523,RAICHUR,8230191,274.3070891,40,1041,3814.720382,21439,0,31180,9244432,1638326,124670,2212853,153773,701.23845,29874.09115,229662,450419,282221,656170,605,372181,835451,52619,25358.13232,4834155,56,23.02,59.18,99.83,NA
2024-2025,Oct,15,KARNATAKA,1506,BIDAR,3550396,345.0893775,39,480,6186.150186,19643,0,46299,4242932,988124,78972,767403,53129,454.47105,21282.52886,107932,167829,155050,304293,283,255392,477172,65942,14641.90763,2305755,60,37.01,27.72,99.76,NA
2024-2025,Oct,15,KARNATAKA,1512,DAVANAGERE,2257322,339.0903482,31,224,3261.216951,12422,0,12009,1615871,413097,64588,296242,43960,490.73691,9231.216461,50843,86704,119748,280301,229,238551,521783,24431,5479.2626,861458,76,35.59,34.8,99.89,NA
2024-2025,Oct,15,KARNATAKA,1519,KOLAR,2900527,344.1009433,40,432,4354.969014,14293,0,26004,2482126,637070,85833,165990,21960,504.70578,13400.69377,60547,95046,127594,319775,322,243457,581983,40297,8541.01898,1330951,64,41.3,27.92,99.86,NA
2024-2025,Oct,15,KARNATAKA,1522,MYSURU,1648728,347.0325117,34,118,3173.820122,19778,0,30216,1468234,264636,70674,173790,41935,385.57388,8654.64333,42979,75944,142496,364552,307,346660,846662,49994,5095.249327,754429,80,38.15,20.78,100.05,NA
2024-2025,Oct,15,KARNATAKA,1523,RAICHUR,8230191,274.4856591,40,1038,3807.325382,21364,0,31149,9226453,1635805,124661,2208120,153773,701.23845,29833.85416,229488,450096,282212,656134,598,372170,835422,52513,25325.29032,4825009,56,23,59.23,99.82,NA
2024-2025,Oct,15,KARNATAKA,1524,SHIVAMOGGA,2164752,326.6479144,24,459,1644.583895,11250,0,13058,1663528,385361,83760,92289,18598,388.90022,7467.363633,67267,113589,145494,372443,103,248082,569210,24308,5433.879518,914180,76,36.95,42.55,99.99,NA
2024-2025,Oct,15,KARNATAKA,1528,CHIKKABALLAPURA,2250485,339.4902731,33,1756,3502.063219,12346,0,24835,1631420,327372,76601,225613,46571,331.74315,9372.318582,48253,81824,131785,331241,231,222849,536999,37181,5538.512213,870679,77,44.39,25.07,100,NA
2024-2025,Oct,15,KARNATAKA,1530,Yadgir,3255057,337.5587742,28,501,769.4505845,19049,0,27910,2470134,467944,65592,306027,36302,0,9107.604635,87741,134865,153922,306094,109,274050,544429,46959,8338.15405,1317347,79,47.7,44.81,99.85,NA
2024-2025,Oct,15,KARNATAKA,1502,BENGALURU,65230,324.664366,34,12,48.20553124,945,3,1854,38903,7537,2709,654,282,26.67756,201.1872695,1119,1902,5960,13485,11,62723,140408,2799,126.3041783,21617,85,49.69,23.02,100.17,NA
2024-2025,Oct,15,KARNATAKA,1503,BENGALURU RURAL,1035511,349.9762745,42,408,2145.846316,5216,0,8895,1040575,147207,25143,61437,8323,246.02023,6033.632164,24691,41437,58462,136975,175,120576,262849,14111,3641.765618,539586,65,48.01,15.66,99.88,NA
2024-2025,Oct,15,KARNATAKA,1505,BALLARI,5215849,282.997752,50,2025,1233.77568,8292,0,9510,5100174,1006406,69666,1594401,97917,389.64712,16056.80057,100491,217628,115868,332971,849,169807,478661,17802,14433.37777,2759601,43,39.41,33.76,99.91,NA
2024-2025,Oct,15,KARNATAKA,1513,DHARWAR,1771830,344.9057754,32,170,2319.751515,14277,0,29552,1288060,112784,19248,81542,14927,220.58956,6982.934405,39537,69072,83614,218247,122,170284,404499,43829,4442.59333,601222,74,35.96,29.45,100.01,NA
2024-2025,Oct,15,KARNATAKA,1519,KOLAR,2900527,345.0468824,40,431,4354.969014,14191,0,26094,2474765,635696,85828,164541,21960,504.70578,13398.77427,60492,94948,127591,319771,322,243457,581982,40285,8539.09948,1326899,64,41.21,27.95,99.86,NA
2024-2025,Oct,15,KARNATAKA,1525,TUMAKURU,3264154,348.7072051,36,454,6333.366522,44364,0,44931,3385922,471286,79090,281797,40550,679.69366,18820.01415,91710,159048,211819,503927,647,398734,879676,89295,11806.95397,1740624,84,39.5,34.84,99.87,NA
2024-2025,Oct,15,KARNATAKA,1527,UTTARA KANNADA,1152409,344.8109022,28,102,1633.538876,8717,0,20733,1003471,60116,14740,40155,7997,374.08207,5467.698355,34961,58451,87703,220090,51,204332,452189,29450,3460.077409,546332,79,32.7,26.48,99.98,NA
2024-2025,Aug,15,KARNATAKA,1503,BENGALURU RURAL,755942,345.4520233,34,346,576.8523216,3145,0,9738,731699,105211,24816,42756,8214,180.9426,3285.463921,21073,34905,57746,135265,64,120137,261875,12883,2527.669,378223,64,46.17,16.09,99.91,NA
2024-2025,Aug,15,KARNATAKA,1512,DAVANAGERE,1605631,337.1445351,28,196,1851.589594,8614,0,14394,1338673,349172,64878,258961,44173,210.17207,6575.024526,46337,78371,119187,280980,128,238465,523610,23008,4513.262862,724815,76,31.44,42.39,99.94,NA
2024-2025,Aug,15,KARNATAKA,1520,KOPPAL,5236020,303.1415939,31,3134,1111.284657,12164,0,27497,5441317,955175,98323,815812,80756,469.17407,18075.35381,173487,358258,223377,577910,160,324713,847022,39661,16494.89508,2882437,55,27.2,62.43,99.9,NA
2024-2025,July,15,KARNATAKA,1505,BALLARI,4853022,279.8716428,48,2010,800.4614299,2362,0,14673,4776195,943198,69982,1494618,98136,258.18544,14425.86228,99459,214801,115637,333736,540,169498,479432,17035,13367.21541,2592570,42,36.62,36.58,99.91,NA
2024-2025,July,15,KARNATAKA,1514,GADAG,2006215,330.4153045,28,1066,1133.44828,10233,0,12746,2410929,372491,56426,203801,26040,224.09806,9323.624736,85056,180089,122393,313062,53,164843,395323,22979,7966.078396,1192548,64,13.94,76.26,99.89,NA
2024-2025,July,15,KARNATAKA,1517,HAVERI,2112164,335.4009725,34,402,1478.782978,14885,0,29300,2400242,348908,54650,332432,43987,202.96561,9732.183598,69438,127699,153399,375478,209,272341,621743,44185,8050.43501,1185305,67,33.21,46.74,100.09,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,334.7534179,20,224,1060.330934,8076,0,27602,804598,104115,39289,4892,2417,236.64488,3990.39512,38605,55858,138459,338422,18,347567,754099,35678,2693.419306,498248,70,40.44,37.68,100,NA
2024-2025,July,15,KARNATAKA,1522,MYSURU,956629,343.4558766,28,96,927.0272758,12958,0,34152,980776,172669,69828,117116,41493,240.02259,4535.582674,34270,60019,140891,361188,109,345872,845943,47110,3368.532808,506715,80,33.92,23,100,NA
2024-2025,July,15,KARNATAKA,1529,RAMANAGARA,1648562,347.6060353,31,174,2895.298614,18426,1,31685,1430856,213427,50500,24294,5240,299.37875,8168.419176,45227,72277,140384,313143,70,200915,430450,50111,4973.741813,767177,82,39.23,29.32,99.88,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,332.7267217,29,2103,3117.567746,23809,0,62085,5915402,674391,101560,582014,81253,709.76399,23509.45489,199088,287454,403135,881771,543,823896,1683095,85894,19682.12315,3535157,53,19.2,41.5,100.02,NA
2024-2025,Aug,15,KARNATAKA,1506,BIDAR,2966710,345.9972415,34,419,2756.744824,15153,0,45713,3540924,831538,79038,640875,53087,381.94024,15390.18443,101523,156824,153676,303371,117,253829,476125,60866,12251.49936,1928926,61,38.32,32.44,99.79,NA
2024-2025,Aug,15,KARNATAKA,1507,VIJAYPURA,2276058,344.217657,28,994,1515.17824,7861,1,39092,1905188,341604,66251,35624,5869,455.29053,8528.462265,66669,101307,152080,325829,205,348535,770499,46953,6557.993495,1038995,70,56.09,28.6,99.94,NA
2024-2025,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1272583,341.8433972,34,113,1887.172655,9219,0,19783,1270874,182401,41595,40894,8262,326.93409,6558.5056,37122,65564,90206,221792,115,177632,398136,29002,4344.398856,699435,71,37.97,23.82,99.9,NA
2024-2025,Aug,15,KARNATAKA,1513,DHARWAR,1381457,346.2380531,28,154,954.9072897,8932,1,33910,1012062,86286,19373,65577,14925,178.68865,4637.739705,35771,62095,83219,218673,45,170179,405794,42842,3504.143765,475440,74,36.54,30.29,100.03,NA
2024-2025,Aug,15,KARNATAKA,1519,KOLAR,2133359,342.9692786,34,289,1244.41577,8810,0,28148,1758564,456824,85338,110857,21865,257.73108,7533.481114,51359,79354,126508,318063,114,239664,578984,36958,6031.334264,942693,63,39.84,29.21,99.92,NA
2024-2025,Aug,15,KARNATAKA,1522,MYSURU,1215287,347.5341486,29,99,927.0272758,13572,0,33983,1065539,187942,69968,126574,41577,240.02259,4870.161757,36121,63343,141121,361659,143,345971,845978,47555,3703.111892,550598,80,35.21,21.92,100.12,NA
2024-2025,Aug,15,KARNATAKA,1526,UDUPI,444536,349.0612321,32,35,464.1532921,4378,0,13659,411501,18030,6066,15649,6185,114.20359,2014.747343,12756,21268,45246,107979,105,123494,251203,18037,1436.390461,266071,90,69.62,6.87,99.96,NA
2024-2025,Aug,15,KARNATAKA,1502,BENGALURU,41899,320.0897744,26,10,22.00980977,644,4,1989,22345,4607,2669,349,270,21.60784,115.1417099,850,1418,5843,13383,5,62655,140457,2633,71.5240601,12809,85,45.22,26.72,99.98,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,332.9458614,29,2097,3117.567746,23466,0,62709,5877180,671078,101563,580779,81315,709.76399,23395.15931,198592,286608,403245,882072,522,823982,1683410,86175,19567.82758,3516054,53,19.2,41.61,100.02,NA
2024-2025,Aug,15,KARNATAKA,1505,BALLARI,5013458,279.4646129,48,2011,800.4614299,2531,0,14609,4820774,950980,69934,1509172,98090,258.18544,14531.00427,99650,215301,115685,333572,587,169541,479193,17140,13472.3574,2615597,42,37.05,36.08,99.91,NA
2024-2025,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1272583,342.7570677,33,113,1887.172655,9148,0,19765,1251659,180504,41586,40331,8257,326.93409,6504.25643,36921,65154,90189,221744,107,177605,398059,28913,4290.149686,689301,71,37.83,24.15,99.9,NA
2024-2025,Aug,15,KARNATAKA,1515,KALABURAGI,3870498,322.8707352,22,518,1819.669571,12632,1,39182,3061271,772097,139358,66670,10920,286.15145,11989.7692,136184,228124,244188,537989,39,424303,888656,51814,9883.948183,1721881,62,23.72,62.24,99.88,NA
2024-2025,Aug,15,KARNATAKA,1518,KODAGU,270146,336.1744977,31,67,147.14418,2722,1,3925,223438,20195,7040,9767,3734,75.14455,973.4303041,7188,11913,28022,67116,11,87815,191398,6647,751.1415741,115200,79,52.11,18.29,99.96,NA
2024-2025,Aug,15,KARNATAKA,1520,KOPPAL,5236020,304.7725542,31,3140,1111.284657,12448,0,27289,5474880,961070,98323,820896,80764,469.17407,18266.39034,173815,358988,223415,577996,166,324755,847068,39737,16685.93161,2899653,56,27.31,62.39,99.91,NA
2024-2025,Aug,15,KARNATAKA,1522,MYSURU,1215287,344.6795775,29,97,927.0272758,13406,0,34038,1047501,184775,69952,125102,41556,240.02259,4777.571887,35721,62669,141075,361559,131,345934,845933,47444,3610.522022,541081,80,34.93,21.98,100.12,NA
2024-2025,Aug,15,KARNATAKA,1531,VIJAYANAGARA,5081394,305.305023,41,1201,1984.813509,13225,0,19280,5175326,1255726,114891,1194949,93542,80.77156,17866.1153,125643,240170,173574,459421,1061,250108,646280,32505,15800.53024,2700051,52,11.7,68.3,100.03,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,332.4772071,29,2116,3489.303754,23994,0,62066,5959313,679601,101606,586009,81277,944.86447,24247.52565,199926,288904,403319,882191,557,823935,1683119,86060,19813.35743,3558288,53,19.23,41.36,100.03,NA
2024-2025,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,712259,344.827402,35,39,356.9829939,6431,0,12914,517355,27383,10398,30421,10417,188.23935,2329.204149,14453,24244,64196,149731,97,169881,357241,19345,1783.981806,272416,90,71.34,2.68,99.96,NA
2024-2025,Aug,15,KARNATAKA,1512,DAVANAGERE,1605631,337.1228313,29,199,2102.669861,8824,0,14394,1374951,358996,64894,264416,44210,301.55268,7039.496281,47075,79727,119284,281187,136,238520,523715,23218,4635.27374,743352,76,32.01,41.41,99.94,NA
2024-2025,Aug,15,KARNATAKA,1515,KALABURAGI,3870498,322.4285831,22,518,2075.566105,13720,1,38455,3108611,783417,139379,68339,10929,416.90874,12515.52525,136719,229072,244221,538144,49,424422,888995,52175,10023.0504,1746122,63,24.24,61.59,99.88,NA
2024-2025,Aug,15,KARNATAKA,1519,KOLAR,2133359,343.7670943,34,291,1421.769623,8942,0,28114,1781483,463630,85330,113209,21865,257.73108,7803.653047,51636,79853,126507,317998,126,239765,579049,37056,6124.152344,955069,63,39.99,29.33,99.92,NA
2024-2025,Aug,15,KARNATAKA,1531,VIJAYANAGARA,5081394,305.9865313,41,1209,2139.745246,13364,0,19241,5235758,1278442,114952,1205770,93591,80.77156,18241.2311,125920,240815,173668,459646,1083,250183,646442,32605,16020.71429,2731836,52,11.87,68.06,100.04,NA
2024-2025,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1272583,342.5865189,34,113,1887.172655,9194,0,19801,1264562,181995,41595,40714,8262,326.93409,6546.32568,37103,65517,90205,221792,112,177625,398116,28995,4332.218936,696091,71,37.85,23.84,99.9,NA
2024-2025,Aug,15,KARNATAKA,1510,CHITRADURGA,2717906,343.3791108,30,329,3286.405195,26909,0,31808,2730161,539081,88570,713530,87244,272.37862,12933.58638,89035,145541,171444,414632,97,332641,782718,58717,9374.802566,1490339,64,25.05,44.21,101.43,NA
2024-2025,Aug,15,KARNATAKA,1512,DAVANAGERE,1605631,337.4736874,29,198,1851.589594,8654,0,14468,1358664,354533,64890,261966,44194,301.55268,6738.275774,46751,79134,119228,281073,131,238514,523706,23122,4585.1335,734912,76,31.7,41.78,99.94,NA
2024-2025,Aug,15,KARNATAKA,1519,KOLAR,2133359,341.8220638,34,289,1244.41577,8741,0,28175,1751968,455061,85404,110528,21890,257.73108,7490.760024,51244,79167,126501,318389,113,239643,579357,36916,5988.613174,939190,63,39.78,29.25,99.92,NA
2024-2025,Aug,15,KARNATAKA,1527,UTTARA KANNADA,889238,345.440438,26,95,628.070193,5460,0,22489,820650,48114,14623,31947,7953,270.57729,3733.504437,30982,51287,86876,218313,35,204147,451954,27949,2834.856954,447792,78,30.81,29.6,100,NA
2024-2025,Aug,15,KARNATAKA,1529,RAMANAGARA,2132473,345.1108917,33,182,2895.298614,19121,1,31780,1592397,234424,50500,26956,5240,299.37875,8690.21285,48051,77061,140457,313206,102,200982,430456,50901,5495.535487,852745,82,39.77,29.04,99.9,NA
2024-2025,Sep,15,KARNATAKA,1502,BENGALURU,52792,317.1229839,30,11,24.95951323,684,4,2039,29663,5896,2704,525,286,26.67756,145.7052639,970,1626,5911,13525,8,62708,140546,2723,94.0681907,16624,85,51.46,21.67,99.83,NA
2024-2025,Sep,15,KARNATAKA,1511,DAKSHINA KANNADA,825146,342.0955172,37,40,357.0305939,7098,0,12968,593708,31118,10439,34801,10477,188.23935,2576.318397,15643,26443,64531,150297,121,169859,357127,20066,2031.048453,312195,90,71.85,3.15,99.81,NA
2024-2025,Sep,15,KARNATAKA,1513,DHARWAR,1569448,343.4231922,30,159,1046.525113,10818,0,32180,1121755,96244,19273,70424,14902,212.45352,5111.345463,37317,65021,83387,218185,66,170202,404841,42998,3852.36683,524132,74,36.9,30.76,99.98,NA
2024-2025,Sep,15,KARNATAKA,1514,GADAG,2385828,330.6096475,29,1092,1276.509516,11265,0,12458,2504843,390266,55936,211917,25853,309.66239,9867.42452,86159,182378,122289,311058,66,164810,393414,23723,8281.252614,1245287,65,15.06,73.25,99.88,NA
2024-2025,Sep,15,KARNATAKA,1519,KOLAR,2544500,344.1012281,36,381,1428.570383,9481,0,28245,2010876,521221,85225,131412,21907,257.73108,8605.750474,54392,84559,126724,317810,163,242741,581193,37726,6919.449011,1077110,63,40.76,29.62,99.83,NA
2024-2025,Sep,15,KARNATAKA,1524,SHIVAMOGGA,1947123,324.7944335,23,390,954.083883,8366,0,15276,1471615,340825,83306,80244,18546,295.50556,6029.313046,62076,104233,144834,371221,79,247916,569202,23642,4779.723603,813127,76,34.17,46.99,99.95,NA
2024-2025,Sep,15,KARNATAKA,1531,VIJAYANAGARA,5455979,306.0233167,42,1219,2148.059686,13726,0,19322,5357278,1314920,115090,1225406,93596,81.19368,18623.77318,126867,242918,173848,460040,1137,250321,646653,33048,16394.51982,2793988,53,12.51,67.43,100.05,NA
2024-2025,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,1708529,342.1329851,26,1400,1539.450695,6904,0,28058,1004673,204915,76255,135906,46470,250.7229,5227.49132,37552,62313,131104,329998,58,222673,537101,34962,3437.317726,536907,77,41.24,24.06,100.05,NA
2024-2025,Aug,15,KARNATAKA,1529,RAMANAGARA,2132473,346.8502176,33,182,2895.298614,19137,1,31804,1613176,237357,50489,27110,5240,299.37875,8789.98183,48396,77641,140455,313150,102,200973,430381,50941,5595.304467,863857,82,39.75,29.23,99.91,NA
2024-2025,Aug,15,KARNATAKA,1530,Yadgir,2354527,335.5875447,23,454,390.2507473,17511,0,25686,1828914,347271,65170,220556,35946,0,6527.858335,77459,117792,152874,303673,33,272924,541925,43197,6137.607587,997851,79,41.99,51.71,99.9,NA
2024-2025,Aug,15,KARNATAKA,1531,VIJAYANAGARA,5081394,305.7791751,41,1208,1984.813509,13303,0,19269,5217292,1272451,114931,1203798,93584,80.77156,18018.97751,125852,240654,173639,459574,1077,250153,646384,32572,15953.39244,2722227,52,11.82,68.08,100.04,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,332.6046946,29,2116,3489.303754,24037,0,62073,5962004,679784,101607,586094,81277,944.86447,24264.07342,199971,288974,403333,882218,558,823956,1683149,86110,19829.9052,3559575,53,19.21,41.35,100.03,NA
2024-2025,Aug,15,KARNATAKA,1505,BALLARI,5013458,280.6781441,48,2014,881.59966,2805,0,14391,4866899,963082,69928,1521662,98075,260.22544,14802.14689,99771,215663,115697,333532,623,169600,479240,17196,13660.32179,2640598,42,37.29,35.9,99.91,NA
2024-2025,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1272583,342.8976774,34,114,2080.538803,9293,0,19778,1281002,183792,41612,41333,8265,326.93409,6799.998999,37285,65849,90231,221805,118,177652,398147,29071,4392.526106,705018,71,38.02,23.84,99.9,NA
2024-2025,Aug,15,KARNATAKA,1510,CHITRADURGA,2717906,341.517498,31,330,3741.882928,27444,0,32041,2829014,559032,88583,739605,87260,272.37862,13675.83938,90514,148205,171592,414697,113,332662,782495,59485,9661.577832,1544928,64,25.1,44.85,101.39,NA
2024-2025,Aug,15,KARNATAKA,1518,KODAGU,270146,334.6112278,31,67,184.4061817,2832,1,3861,230170,20583,7046,10029,3734,91.72926,1046.310105,7254,12022,28048,67163,12,87826,191424,6693,770.1746631,118909,78,52.33,18.32,99.97,NA
2024-2025,Aug,15,KARNATAKA,1526,UDUPI,444536,348.7267509,32,35,590.2010857,4500,0,13560,413626,18107,6072,15757,6185,114.20359,2146.829186,12802,21353,45265,108029,105,123500,251227,18060,1442.424511,267404,90,69.64,6.78,99.96,NA
2024-2025,Aug,15,KARNATAKA,1529,RAMANAGARA,2132473,348.4363815,33,188,3264.263453,19211,1,31517,1651619,242307,50442,27508,5234,299.37875,9318.483682,49042,78768,140470,313007,113,200982,430212,50728,5754.841479,884183,82,40.2,29.2,99.92,NA
2024-2025,Aug,15,KARNATAKA,1501,BAGALKOTE,2766276,320.3838762,26,1692,1436.587183,7325,0,18834,2032285,329416,58180,172928,25778,324.88923,8272.589872,78116,131197,151635,333862,76,273414,554131,26159,6511.113458,1136813,57,32.65,51.21,99.88,NA
2024-2025,Aug,15,KARNATAKA,1503,BENGALURU RURAL,755942,348.1473312,35,350,576.8523216,3372,0,9560,743516,106827,24808,43604,8226,180.9426,3346.326032,21170,35123,57758,135302,72,120165,261943,12932,2588.531111,384320,64,46.03,16.23,99.91,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,332.9374867,29,2099,3117.567746,23648,0,62204,5891831,672018,101553,581489,81253,709.76399,23443.44579,198798,286983,403219,881949,527,823933,1683202,85852,19616.11405,3523525,53,19.22,41.58,100.02,NA
2024-2025,Aug,15,KARNATAKA,1507,VIJAYPURA,2276058,343.6653586,28,988,1515.17824,7839,1,38957,1876287,336557,66221,35488,5865,382.70798,8346.034666,66326,100679,152039,325715,196,348432,770289,46796,6448.148446,1024499,70,55.86,28.75,99.94,NA
2024-2025,Aug,15,KARNATAKA,1510,CHITRADURGA,2717906,342.877726,30,329,3286.405195,26545,0,31749,2695843,532896,88540,702003,87240,272.37862,12802.22899,88714,144976,171413,414585,91,332618,782699,58294,9243.445175,1471354,63,24.84,44.23,101.44,NA
2024-2025,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,712259,347.0327162,35,37,326.6677906,6351,0,12848,498606,26471,10391,29134,10407,155.03569,2212.029426,14200,23785,64118,149560,86,169844,357137,19199,1730.325945,262433,90,71.25,2.59,99.96,NA
2024-2025,Aug,15,KARNATAKA,1515,KALABURAGI,3870498,322.8043102,22,518,1819.669571,12781,1,39093,3071844,774336,139366,67309,10920,286.15145,12021.86585,136263,228305,244193,538012,42,424337,888739,51874,9916.044833,1727447,62,23.78,62.08,99.88,NA
2024-2025,Aug,15,KARNATAKA,1523,RAICHUR,7372385,270.2413786,37,995,2039.073313,13624,0,34859,8193686,1444012,123972,1943352,153152,447.46327,24629.26659,221390,435326,280760,653284,420,370654,832533,48483,22142.73001,4300705,54,20.07,64.58,99.88,NA
2024-2025,Aug,15,KARNATAKA,1524,SHIVAMOGGA,1715816,325.5756058,23,379,809.5106608,6744,0,16468,1387842,323804,83296,75778,18529,236.82995,5564.81561,60000,100370,144632,371015,69,247906,569443,23212,4518.475,771430,76,32.63,48.81,100,NA
2024-2025,Aug,15,KARNATAKA,1526,UDUPI,444536,349.355017,32,35,464.1532921,4341,0,13678,410127,17960,6066,15489,6181,90.76556,1987.718103,12724,21208,45233,107939,105,123470,251149,18019,1432.799251,265176,90,69.68,6.9,99.96,NA
2024-2025,Aug,15,KARNATAKA,1530,Yadgir,2354527,335.169648,23,452,390.2507473,17422,0,25591,1806203,342985,65151,218096,35937,0,6444.094984,77094,117272,152831,303548,34,272858,541799,43013,6053.844237,985821,79,41.68,51.94,99.89,NA
2024-2025,Sep,15,KARNATAKA,1505,BALLARI,5137293,280.4735006,49,2015,888.03812,3599,0,13785,4950853,977538,69708,1545644,97903,298.86786,15072.7367,100038,216356,115761,332924,682,169652,478560,17384,13885.83072,2684279,43,38.09,35.37,99.87,NA
2024-2025,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1591131,342.3567928,35,119,2087.69318,10226,0,19520,1393945,201455,41630,44472,8301,326.93409,7186.892666,38981,69140,90470,221776,170,177723,397697,29746,4772.265396,766082,71,39.8,23.09,99.83,NA
2024-2025,Sep,15,KARNATAKA,1511,DAKSHINA KANNADA,825146,340.4039098,37,39,357.0305939,7040,0,12931,584666,30702,10438,34159,10473,188.23935,2535.495867,15510,26200,64502,150235,120,169854,357123,19971,1990.225923,307515,90,71.73,3.14,99.77,NA
2024-2025,Sep,15,KARNATAKA,1513,DHARWAR,1569448,345.3013574,29,159,1046.525113,10608,0,32352,1110346,95387,19302,70163,14916,212.45352,5093.018443,37154,64709,83374,218310,65,170213,405027,42960,3834.03981,519092,74,36.92,30.63,99.98,NA
2024-2025,Sep,15,KARNATAKA,1515,KALABURAGI,4087037,324.0878282,23,530,2097.297805,16393,0,36982,3258584,816758,138850,72474,10899,416.90874,13074.88066,138834,232851,244503,536662,65,424796,887596,53375,10560.67411,1822839,63,26,59.77,99.84,NA
2024-2025,Sep,15,KARNATAKA,1517,HAVERI,2992807,335.2531076,35,423,1540.551754,17029,0,28041,2625750,378508,54514,359149,43915,308.11372,10651.57395,73250,135005,153887,375096,254,272546,620638,45070,8802.908472,1294371,68,33.27,42.03,100.13,NA
2024-2025,Sep,15,KARNATAKA,1522,MYSURU,1443637,345.8224291,31,103,998.7296654,14502,0,34064,1227421,219824,70256,145621,41690,298.06357,5541.490353,39160,68875,141686,362807,207,346175,846061,48566,4244.697117,632830,80,36.98,21.71,100.05,NA
